id,lat,lon,name,location_type,pm_2.5,temp_f,temp_c,humidity,pressure,last_seen,model,hidden,flagged,downgraded,age,is_owner,10min_avg,30min_avg,1hour_avg,6hour_avg,1day_avg,1week_avg
125747,37.787244,-122.422552,1 Daniel Burnham Ct,inside,10.89,85.0,29.444444444444446,27.0,1011.74,2022-02-12 21:41:05,PMS5003+PMS5003+BME280,False,False,False,0,False,8.0,6.66,6.03,3.97,3.11,3.66
69629,38.223993,-122.659176,1 Iverson Way,outside,17.32,82.0,27.77777777777778,31.0,1011.28,2022-02-12 21:40:35,PMS5003+PMS5003+BME280,False,False,False,0,False,17.59,18.05,18.31,12.58,9.26,10.64
72039,37.792405,-122.397797,1 Pine Street,inside,3.66,85.0,29.444444444444446,23.0,1009.9,2022-02-12 21:39:36,PMS5003+PMS5003+BME280,False,False,False,1,False,3.66,3.71,3.53,2.66,2.48,3.0
67357,37.38472,-122.20407,10 Alhambra Ct. Portola Valley,outside,14.6,76.0,24.444444444444446,31.0,993.08,2022-02-12 21:39:29,PMS5003+PMS5003+BME280,False,False,False,1,False,15.08,14.85,14.96,11.55,8.56,10.96
111942,37.888022,-122.161346,10 Chapel Drive,outside,26.17,78.0,25.555555555555557,35.0,996.69,2022-02-12 21:39:47,PMS5003+PMS5003+BME280,False,False,False,1,False,27.91,28.91,28.47,18.32,10.11,11.79
85597,38.06551,-122.830478,10 Drake Summit,outside,14.67,78.0,25.555555555555557,34.0,1006.19,2022-02-12 21:40:44,PMS5003+PMS5003+BME280,False,False,False,0,False,13.54,12.96,12.79,8.55,5.28,6.94
85391,48.454213,-123.283643,10 Mile Point,outside,1.75,54.0,12.222222222222223,55.0,1026.28,2022-02-12 21:40:59,PMS5003+PMS5003+BME280,False,False,False,0,False,1.86,2.07,2.68,4.85,6.33,7.21
77861,37.334698,-122.196066,"10 Vista Verde Way, Portola Valley",outside,8.77,79.0,26.11111111111111,29.0,961.54,2022-02-12 21:39:54,PMS5003+PMS5003+BME280,False,False,False,1,False,9.41,9.55,9.12,6.34,4.95,6.03
105758,38.351043,-120.764764,100 MISSION,inside,0.0,79.0,26.11111111111111,21.0,975.89,2022-02-12 21:39:44,PMS5003+PMS5003+BME280,False,False,False,1,False,0.0,0.0,0.0,0.07,0.31,1.33
47959,33.767104,-118.198957,100 Oceangate,inside,0.82,86.0,30.0,17.0,1012.79,2022-02-12 21:40:46,PMS5003+PMS5003+BME280,False,False,False,0,False,0.86,0.81,1.21,2.22,1.62,2.35
103944,38.529671,-122.798676,1000 American Way. Windsor,inside,7.86,69.0,20.555555555555557,44.0,1016.13,2022-02-12 21:40:44,PMS5003+PMS5003+BME280,False,False,False,0,False,7.23,7.51,8.11,8.45,7.77,8.59
76263,37.780322,-122.268862,1000 Atlantic,inside,5.61,78.0,25.555555555555557,32.0,1020.3,2022-02-12 21:39:34,PMS5003+PMS5003+BME280,False,False,False,1,False,5.14,5.41,5.32,4.07,2.45,2.79
20747,37.838977,-122.205489,1000ft Montclair,outside,29.27,86.0,30.0,30.0,984.08,2022-02-12 21:41:17,PMS5003+PMS5003+BME280,False,False,False,0,False,26.81,27.39,28.3,20.77,11.91,14.11
79095,47.67213,-122.514183,10058 NE Winthers Road,outside,1.71,55.0,12.777777777777779,50.0,1017.94,2022-02-12 21:40:52,PMS5003+PMS5003+BME280,False,False,False,0,False,2.05,2.13,2.27,2.8,4.65,7.68
64895,37.562977,-122.269479,100Grand,outside,38.76,72.0,22.22222222222222,42.0,1019.72,2022-02-12 21:40:11,PMS5003+PMS5003+BME280,False,False,False,1,False,35.03,33.63,32.4,23.21,17.27,19.23
67135,37.382863,-122.076632,100WElCamino,inside,9.69,80.0,26.666666666666668,30.0,1016.2,2022-02-12 21:40:46,PMS5003+PMS5003+BME280,False,False,False,0,False,10.1,9.87,9.07,6.41,4.81,4.34
119887,37.777845,-122.418112,101 Polk,inside,9.76,96.0,35.55555555555556,18.0,1015.35,2022-02-12 21:41:25,PMS5003+PMS5003+BME280,False,False,False,0,False,10.11,11.61,13.1,8.14,4.91,4.14
109308,48.478065,-120.219233,101 Wolf Creek Rd,inside,2.35,63.0,17.22222222222222,20.0,966.17,2022-02-12 21:39:47,PMS5003+PMS5003+BME280,False,False,False,1,False,2.53,2.81,2.97,4.21,4.5,5.47
113138,37.59368,-122.488746,1015 Crespi outside,outside,17.62,82.0,27.77777777777778,26.0,1017.21,2022-02-12 21:40:42,PMS5003+PMS5003+BME280,False,False,False,0,False,18.0,16.48,14.1,7.65,4.68,6.18
111846,39.524182,-119.930597,10190 Purple Air,outside,10.49,62.0,16.666666666666668,25.0,856.78,2022-02-12 21:40:09,PMS5003+PMS5003+BME280,False,False,False,1,False,9.64,6.69,5.21,3.72,3.19,4.05
14713,40.791145,-111.863052,1020 North Terrace Hils Drive,inside,0.0,82.0,27.77777777777778,15.0,847.36,2022-02-12 21:41:07,PMS5003+PMS5003+BME280,False,False,False,0,False,0.0,0.0,0.0,0.06,1.05,1.06
52031,40.431901,-79.898504,1021 Lancaster,outside,5.19,40.0,4.444444444444445,43.0,989.54,2022-02-12 21:39:33,PMS5003+PMS5003+BME280,False,False,False,1,False,5.02,4.91,5.23,5.32,8.2,13.53
5460,40.72751,-111.861434,1027 Hollywood,outside,10.05,66.0,18.88888888888889,16.0,879.4,2022-02-12 21:40:43,PMS5003+PMS5003+BME280,False,False,False,0,False,10.42,10.67,10.52,10.68,12.3,17.09
86515,37.566466,-122.327497,104 St Matthews Ave San Mateo CA,inside,5.68,76.0,24.444444444444446,30.0,1019.68,2022-02-12 21:41:14,PMS5003+PMS5003+BME280,False,False,False,0,False,6.01,5.64,5.36,3.79,2.38,2.63
81677,37.889085,-122.264327,"1044 Keith Ave, Berkeley",outside,27.96,81.0,27.222222222222225,32.0,1000.19,2022-02-12 21:41:11,PMS5003+PMS5003+BME280,False,False,False,0,False,24.34,25.51,26.24,18.72,12.22,13.53
115783,38.462981,-122.688614,1045i,inside,2.0,79.0,26.11111111111111,29.0,1007.38,2022-02-12 21:39:29,PMS5003+PMS5003+BME280,False,False,False,1,False,2.35,2.31,2.21,1.97,2.05,3.1
109952,38.465165,-122.688464,1045o,outside,20.11,74.0,23.333333333333336,81.0,617.59,2022-02-12 21:40:56,PMS5003+PMS5003+BME280,False,False,False,0,False,18.89,18.11,16.78,11.77,9.67,12.08
79111,37.760175,-122.47219,1050 Kirkham Street,inside,24.48,83.0,28.333333333333336,27.0,1008.22,2022-02-12 21:41:14,PMS5003+PMS5003+BME280,False,False,False,0,False,23.85,23.56,22.35,12.53,7.65,7.53
80841,37.760217,-122.472169,1050 Kirkham Street,outside,30.98,76.0,24.444444444444446,37.0,1008.7,2022-02-12 21:40:53,PMS5003+PMS5003+BME280,False,False,False,0,False,31.95,33.09,33.29,23.86,15.48,16.58
127591,41.876746,-87.653445,1050vb south,outside,6.82,48.0,8.88888888888889,49.0,985.88,2022-02-09 18:04:31,PMS5003+PMS5003+BME280,False,False,False,4536,False,3.71,4.96,18.03,29.92,16.43,3.15
76623,35.353182,-113.746199,10546 spring valley drive,outside,0.3,68.0,20.0,7.0,880.85,2022-02-12 21:40:38,PMS5003+PMS5003+BME280,False,False,False,0,False,0.18,0.2,0.2,0.57,0.92,0.91
109968,39.660056,-119.92735,10550 Wells Fargo Rd,outside,2.61,63.0,17.22222222222222,24.0,850.8,2022-02-12 21:39:33,PMS5003+PMS5003+BME280,False,False,False,1,False,2.61,2.99,3.8,4.3,3.66,4.52
47495,35.965694,-78.804272,106 Calico Court,outside,19.08,83.0,28.333333333333336,16.0,1003.75,2022-02-12 21:40:48,PMS5003+PMS5003+BME280,False,False,False,0,False,19.69,21.44,24.03,26.94,17.42,12.18
121201,38.9,-77.0258,1061,outside,0.0,70.0,21.11111111111111,20.0,1013.26,2022-02-12 21:39:30,PMS5003+PMS5003+BME280,False,False,False,1,False,0.01,0.14,0.78,5.41,5.78,7.34
82995,37.988168,-122.574633,107 Brookside,outside,30.81,75.0,23.88888888888889,36.0,1018.82,2022-02-12 21:40:40,PMS5003+PMS5003+BME280,False,False,False,0,False,28.36,24.57,22.92,15.28,11.8,14.56
23311,38.062702,-122.175862,1072 West L Street,outside,22.6,65.0,18.333333333333336,100.0,1021.44,2022-02-06 02:55:01,PMS5003+PMS5003+BME280,False,False,False,9766,False,20.55,17.58,18.61,29.78,28.86,16.45
63617,37.454456,-122.123002,108 Jasmine Way,outside,32.56,83.0,28.333333333333336,30.0,1020.48,2022-02-12 21:39:30,PMS5003+PMS5003+BME280,False,False,False,1,False,30.37,27.72,26.08,21.94,16.61,19.39
69223,37.402519,-122.283286,1080 Bear Gulch,outside,11.58,89.0,31.666666666666668,19.0,960.21,2022-02-12 21:39:32,PMS5003+PMS5003+BME280,False,False,False,1,False,11.98,11.1,10.38,7.32,5.0,5.35
133489,37.363628,-122.090615,1085 Golden Way,outside,7.17,79.0,26.11111111111111,27.0,1014.25,2022-02-12 21:40:37,PMS5003+PMS5003+BME280,False,False,False,0,False,9.25,11.24,12.34,8.28,5.92,7.91
73133,42.128798,-71.17601,108NMainSharon,outside,0.49,57.0,13.88888888888889,31.0,1003.67,2022-02-12 21:40:54,PMS5003+PMS5003+BME280,False,False,False,0,False,0.66,1.76,3.64,7.79,8.17,9.89
66239,37.773904,-122.467569,10th and Fulton Deck,outside,25.24,75.0,23.88888888888889,36.0,1012.52,2022-02-12 21:40:02,PMS5003+PMS5003+BME280,False,False,False,1,False,27.24,30.87,32.28,23.64,16.63,17.56
118309,37.76555,-122.467468,10th and Lincoln,inside,6.01,86.0,30.0,32.0,1010.99,2022-02-12 21:40:54,PMS5003+PMS5003+BME280,False,False,False,0,False,9.38,10.63,10.83,10.14,7.17,5.97
70511,37.785393,-122.4693,10th Ave,outside,20.88,87.0,30.555555555555557,26.0,1014.87,2022-02-12 21:41:23,PMS5003+PMS5003+BME280,False,False,False,0,False,22.76,27.14,29.9,24.27,17.59,17.79
53973,37.558026,-122.318923,10th Ave/Palm,outside,30.16,77.0,25.0,35.0,1019.58,2022-02-12 21:40:14,PMS5003+PMS5003+BME280,False,False,False,1,False,31.55,31.24,29.56,16.98,12.02,14.59
113590,46.654809,-120.542638,10th street,outside,0.0,57.0,13.88888888888889,23.0,985.89,2022-02-12 21:40:50,PMS5003+PMS5003+BME280,False,False,False,0,False,0.0,0.04,0.12,0.61,2.41,8.77
86273,37.445438,-122.207259,11 Inside,outside,10.76,81.0,27.222222222222225,28.0,1017.21,2022-02-12 21:39:36,PMS5003+PMS5003+BME280,False,False,False,1,False,10.99,10.77,9.6,6.66,4.96,4.82
103580,37.785891,-122.42225,"1101 Van Ness Avenue San Francisco Ca,94109",inside,2.52,83.0,28.333333333333336,27.0,1014.61,2022-02-12 21:40:03,PMS5003+PMS5003+BME280,False,False,False,1,False,2.73,3.08,3.16,2.06,1.43,1.55
123587,35.024233,-120.548555,1105Trail View 2,outside,0.62,79.0,26.11111111111111,21.0,1010.52,2022-02-12 21:40:52,PMS5003+PMS5003+BME280,False,False,False,0,False,1.31,1.4,1.46,4.19,5.04,6.23
122453,40.720651,-73.961442,111 Kent Indoor,inside,0.0,86.0,30.0,18.0,1014.05,2022-02-12 21:40:24,PMS5003+PMS5003+BME280,False,False,False,1,False,0.01,0.12,0.28,1.29,3.45,3.55
87557,40.77808,-73.914917,11105,outside,3.19,57.0,13.88888888888889,30.0,1015.17,2022-02-12 21:41:25,PMS5003+PMS5003+BME280,False,False,False,0,False,3.0,2.9,3.86,9.31,14.25,15.93
83609,40.635344,-111.614415,11185 Mountain Sun Lane,outside,1.32,80.0,26.666666666666668,3.0,774.5,2022-02-12 21:41:04,PMS5003+PMS5003+BME280,False,False,False,0,False,1.06,0.91,1.6,4.8,7.04,11.59
37971,37.883729,-122.290362,"1128 Key Route Blvd, Albany CA",outside,30.62,79.0,26.11111111111111,37.0,1018.14,2022-02-12 21:39:53,PMS5003+PMS5003+BME280,False,False,False,1,False,31.55,32.45,32.06,22.78,15.52,15.35
33823,42.884995,-78.866696,"113 William st. Buffalo, NY",outside,0.0,31.0,-0.5555555555555556,55.0,1001.32,2022-02-12 21:39:27,PMS5003+PMS5003+BME280,False,False,False,1,False,0.0,0.0,0.0,0.0,0.0,0.0
73303,37.771992,-122.4396,1136 Page St,inside,15.7,86.0,30.0,23.0,1012.11,2022-02-12 21:41:03,PMS5003+PMS5003+BME280,False,False,False,0,False,17.45,18.13,17.57,10.84,7.31,6.62
5588,41.868892,-87.629436,1138 PLYMOUTH,outside,0.0,36.0,2.2222222222222223,28.0,1005.89,2022-02-12 21:40:57,PMS5003+PMS5003+BME280,False,False,False,0,False,0.0,0.0,0.0,0.0,0.0,0.0
121527,39.246589,-123.463646,"1145 Hoe Road, Ukiah, CA. 95482",outside,0.0,86.0,30.0,23.0,978.76,2022-02-12 21:40:15,PMS5003+PMS5003+BME280,False,False,False,1,False,0.02,0.12,0.14,0.21,0.27,0.43
127805,37.654169,-121.876515,116 Monaco Court,inside,18.32,82.0,27.77777777777778,25.0,1007.16,2022-02-12 21:40:57,PMS5003+PMS5003+BME280,False,False,False,0,False,17.16,12.93,8.85,2.86,1.32,1.37
84357,37.447777,-122.271222,1170 godetia,outside,18.89,79.0,26.11111111111111,28.0,1001.84,2022-02-12 21:40:38,PMS5003+PMS5003+BME280,False,False,False,0,False,19.87,20.32,20.2,13.76,8.71,10.5
79057,37.352233,-122.136147,11950,outside,14.38,84.0,28.88888888888889,26.0,1000.04,2022-02-12 21:39:41,PMS5003+PMS5003+BME280,False,False,False,1,False,13.12,13.2,13.36,10.4,7.96,10.35
123855,36.354728,-119.654298,11th and Magnolia,outside,34.43,82.0,27.77777777777778,25.0,1013.41,2022-02-12 21:39:53,PMS5003+PMS5003+BME280,False,False,False,1,False,37.07,41.63,44.91,48.28,47.04,41.76
85063,39.747008,-121.858874,11th ave & esplanade,outside,12.49,79.0,26.11111111111111,24.0,1014.91,2022-02-12 21:41:22,PMS5003+PMS5003+BME280,False,False,False,0,False,13.72,15.33,16.96,24.88,21.1,25.44
72873,38.361494,-122.496691,12 Moons,inside,11.43,87.0,30.555555555555557,26.0,1003.86,2022-02-12 21:39:41,PMS5003+PMS5003+BME280,False,False,False,1,False,12.1,13.29,14.29,12.02,8.1,8.02
110534,36.5756,-121.720497,12 Paseo Tercero,outside,5.58,97.0,36.111111111111114,12.0,1009.86,2022-02-12 21:39:36,PMS5003+PMS5003+BME280,False,False,False,1,False,5.3,5.07,4.87,6.24,7.71,9.28
90053,37.491911,-122.293554,12 Pyrola Ln,outside,28.63,74.0,23.333333333333336,33.0,990.27,2022-02-12 21:39:34,PMS5003+PMS5003+BME280,False,False,False,1,False,26.95,27.9,28.13,18.6,11.73,14.21
131335,41.669944,-70.902306,"12 rotch st. acushnet , mass 02743",outside,13.44,58.0,14.444444444444445,42.0,1011.73,2022-02-12 21:40:01,PMS5003+PMS5003+BME280,False,False,False,1,False,13.89,15.66,16.9,11.7,7.56,3.66
120103,37.818903,-122.244183,12 Wildwood,inside,8.09,76.0,24.444444444444446,37.0,1019.64,2022-02-12 21:39:50,PMS5003+PMS5003+BME280,False,False,False,1,False,7.83,5.89,5.07,4.19,4.2,4.23
143400,39.971128,-105.158201,120 Crestview,outside,0.23,49.0,9.444444444444445,33.0,837.09,2022-02-12 21:40:25,PMS5003+PMS5003+BME280,False,False,False,1,False,0.06,0.19,0.29,0.13,0.16,1.57
13143,38.006316,-122.630646,120 pine ave,outside,17.3,80.0,26.666666666666668,34.0,998.31,2022-02-12 21:39:44,PMS5003+PMS5003+BME280,False,False,False,1,False,17.04,15.42,15.46,11.07,7.11,9.48
89927,42.292889,-83.073139,12018 - Windsor West,outside,2.77,24.0,-4.444444444444445,44.0,1003.26,2022-02-12 21:37:26,PMS5003+PMS5003+BME280,False,False,False,3,False,1.88,2.65,4.95,16.47,20.04,14.42
89945,42.292889,-83.073139,12018 - Windsor West,outside,3.45,24.0,-4.444444444444445,47.0,1003.4,2022-02-12 21:41:16,PMS5003+PMS5003+BME280,False,False,False,0,False,3.4,3.18,2.97,7.73,17.03,21.4
109988,45.479088,-122.552301,12026 SE Foster rd,outside,2.02,67.0,19.444444444444446,21.0,1014.14,2022-02-12 21:39:44,PMS5003+PMS5003+BME280,False,False,False,1,False,1.72,1.96,2.09,5.41,16.65,15.62
73275,37.674201,-120.977415,"1205 Dorothy Way, Modesto, Ca",outside,36.48,79.0,26.11111111111111,27.0,1017.43,2022-02-12 21:40:52,PMS5003+PMS5003+BME280,False,False,False,0,False,36.82,38.22,38.46,36.79,33.59,20.54
113666,37.849572,-122.124283,121 Draeger Dr,outside,27.49,77.0,25.0,36.0,999.74,2022-02-12 21:39:49,PMS5003+PMS5003+BME280,False,False,False,1,False,28.69,29.64,29.54,19.76,10.96,12.63
61199,36.445955,-121.798002,"121 Rancho San Carlos Road, Carmel CA 93923",outside,0.14,88.0,31.111111111111114,8.0,969.96,2022-02-12 21:40:46,PMS5003+PMS5003+BME280,False,False,False,0,False,0.6,0.95,1.19,1.96,2.2,2.67
55891,38.936467,-76.990455,1210 Perry St NE - 302,inside,1.71,80.0,26.666666666666668,22.0,1010.75,2022-02-12 21:41:19,PMS5003+PMS5003+BME280,False,False,False,0,False,1.98,2.07,2.42,3.9,3.26,2.73
85267,37.76514,-122.470851,1221 Funston,inside,21.14,79.0,26.11111111111111,31.0,1011.01,2022-02-12 21:40:11,PMS5003+PMS5003+BME280,False,False,False,1,False,23.05,26.32,27.24,21.06,16.94,21.38
120595,37.382338,-122.088389,"1225 Eichler Ct, Mountain View",inside,116.93,77.0,25.0,31.0,1016.64,2022-02-12 21:39:30,PMS5003+PMS5003+BME280,False,False,False,1,False,70.11,34.09,21.29,8.68,8.85,9.14
120873,30.147451,-81.637694,12254 Orange Grove Drive,outside,11.91,73.0,22.77777777777778,43.0,1018.36,2022-02-12 21:40:14,PMS5003+PMS5003+BME280,False,False,False,1,False,12.14,14.03,17.22,26.15,22.39,14.98
115893,47.044236,-122.902388,123 4TH AVE W 7th floor,inside,0.0,80.0,26.666666666666668,31.0,1023.66,2022-02-12 21:39:48,PMS5003+PMS5003+BME280,False,False,False,1,False,0.1,0.77,0.84,0.34,1.1,1.12
115387,37.891247,-122.185946,123 La Espiral,inside,19.32,82.0,27.77777777777778,28.0,994.95,2022-02-12 21:40:34,PMS5003+PMS5003+BME280,False,False,False,0,False,19.34,18.29,16.18,10.35,6.83,6.7
84927,37.764494,-122.478101,1230 20th Ave,inside,13.14,79.0,26.11111111111111,42.0,1012.46,2022-02-12 21:39:31,PMS5003+PMS5003+BME280,False,False,False,1,False,13.77,14.99,20.58,60.54,33.88,12.65
94345,34.138132,-118.009183,1230 S Mayflower (Inside),inside,0.0,94.0,34.44444444444444,11.0,1002.99,2022-02-12 21:40:24,PMS5003+PMS5003+BME280,False,False,False,1,False,0.22,0.3,0.35,1.32,1.1,2.25
95367,34.13815,-118.009264,1230 S Mayflower (Outside),outside,0.3,103.0,39.44444444444444,3.0,1003.45,2022-02-12 21:41:08,PMS5003+PMS5003+BME280,False,False,False,0,False,0.68,1.11,1.32,3.78,4.22,9.61
129297,34.019778,-118.295592,1234W 37th PL,inside,19.43,94.0,34.44444444444444,18.0,1012.53,2022-02-12 21:39:47,PMS5003+PMS5003+BME280,False,False,False,1,False,20.06,16.62,13.35,14.28,17.76,19.07
73353,37.358045,-122.115569,12380 barley hill rd,inside,234.81,86.0,30.0,28.0,1007.4,2022-02-12 21:40:50,PMS5003+PMS5003+BME280,False,False,False,0,False,321.79,188.04,110.27,22.0,6.2,2.4
122605,37.070068,-122.09385,1240 ESH,inside,2.72,81.0,27.222222222222225,33.0,985.67,2022-02-12 21:40:04,PMS5003+PMS5003+BME280,False,False,False,1,False,8.11,7.45,5.22,1.36,0.97,1.24
81645,37.905276,-122.156156,"1240 Medfield Rd, Lafayette, CA 94549",inside,4.49,72.0,22.22222222222222,92.0,627.28,2022-01-18 01:25:18,PMS5003+PMS5003+BME280,False,False,False,37216,False,4.07,3.96,4.16,5.6,5.51,3.75
121627,46.604672,-120.445533,125 So 41St,outside,0.0,76.0,24.444444444444446,13.0,991.81,2022-02-12 21:40:52,PMS5003+PMS5003+BME280,False,False,False,0,False,0.01,0.27,0.78,1.74,6.54,13.64
69179,37.526427,-122.356213,1251 laurel hill drive,outside,17.6,89.0,31.666666666666668,20.0,1003.68,2022-02-12 21:40:26,PMS5003+PMS5003+BME280,False,False,False,0,False,16.8,18.01,17.55,11.42,7.46,8.38
12322,40.796744,-111.936001,1262 N. Carousel Street,outside,30.72,51.0,10.555555555555555,32.0,882.37,2022-01-20 21:17:30,PMS5003+PMS5003+BME280,False,False,False,33143,False,36.73,39.78,40.22,42.12,45.57,26.62
119967,38.084939,-122.559512,1265 Parkwood Dr,outside,25.98,75.0,23.88888888888889,42.0,1020.24,2022-02-12 21:41:05,PMS5003+PMS5003+BME280,False,False,False,0,False,26.71,29.38,29.5,17.59,11.59,13.43
91979,38.699729,-122.935846,1271 Canyon Road,outside,3.95,78.0,25.555555555555557,32.0,1002.97,2022-02-12 21:39:53,PMS5003+PMS5003+BME280,False,False,False,1,False,4.25,3.58,3.54,4.23,3.41,4.2
129273,39.942472,-105.150693,1274 S. Weldona Lane,inside,0.0,82.0,27.77777777777778,21.0,836.34,2022-02-12 21:40:54,PMS5003+PMS5003+BME280,False,False,False,0,False,0.0,0.02,0.04,0.35,2.27,1.68
114919,38.966192,-119.930515,128Market,outside,0.0,65.0,18.333333333333336,24.0,812.75,2022-02-12 21:39:42,PMS5003+PMS5003+BME280,False,False,False,1,False,0.0,0.0,0.0,0.27,0.25,0.26
123205,36.988518,-122.001818,129 s park way Santa Cruz CA,inside,7.5,88.0,31.111111111111114,20.0,1017.88,2022-02-12 21:40:20,PMS5003+PMS5003+BME280,False,False,False,1,False,8.17,12.27,20.49,18.45,11.01,7.78
111109,42.169849,-122.682983,"1297 Park Street Ashland,Oregon",outside,0.0,63.0,17.22222222222222,36.0,931.33,2022-02-12 21:40:43,PMS5003+PMS5003+BME280,False,False,False,0,False,0.0,0.12,0.34,0.46,0.33,0.11
95491,38.92246,-77.028003,12th & Clifton St NW,outside,2.68,65.0,18.333333333333336,28.0,1010.7,2022-02-12 21:39:44,PMS5003+PMS5003+BME280,False,False,False,1,False,2.1,2.37,3.04,7.58,8.4,10.6
40575,37.773378,-122.470067,12th & Fulton,inside,12.99,77.0,25.0,34.0,1012.52,2022-02-12 21:40:01,PMS5003+PMS5003+BME280,False,False,False,1,False,12.33,12.72,12.81,10.05,7.95,8.5
40573,37.773474,-122.470005,12th & Fulton Indoor,inside,11.14,79.0,26.11111111111111,30.0,1012.2,2022-02-12 21:39:37,PMS5003+PMS5003+BME280,False,False,False,1,False,11.16,10.61,9.87,6.71,5.15,6.34
71325,37.786258,-122.47124,12th and Lake,inside,6.35,86.0,30.0,26.0,1013.85,2022-02-12 21:39:28,PMS5003+PMS5003+BME280,False,False,False,1,False,6.42,6.32,6.03,4.98,4.03,3.88
76743,36.620426,-121.914676,12th and Lighthouse,outside,5.27,87.0,30.555555555555557,18.0,1016.79,2022-02-12 21:40:17,PMS5003+PMS5003+BME280,False,False,False,1,False,6.09,6.87,8.53,12.18,12.36,12.6
